STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.10.1973;40
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.10.1973;48
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.10.1973;119
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.10.1973;106
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.10.1973;55
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.10.1973;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.10.1973;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.12.1973;34
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.12.1973;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.12.1973;45
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.12.1973;257
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.12.1973;39
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.12.1973;135
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.12.1973;137
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.12.1973;47
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.12.1973;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.12.1973;113
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.12.1973;71
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.12.1973;53
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.12.1973;39
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.12.1973;26
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.12.1973;53
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.12.1973;154
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.12.1973;48
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.12.1973;163
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.12.1973;179
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.12.1973;298
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.12.1973;156
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.12.1973;58
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.12.1973;171
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.12.1973;142
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.12.1973;113
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.12.1973;90
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.12.1973;53
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.12.1973;116
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.12.1973;79
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.12.1973;47
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.12.1973;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.01.1974;187
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.01.1974;111
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.01.1974;163
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.01.1974;214
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.01.1974;64
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.01.1974;76
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.01.1974;74
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.01.1974;63
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.01.1974;198
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.01.1974;243
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.01.1974;159
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.01.1974;154
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.01.1974;137
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.01.1974;60
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.01.1974;42
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.01.1974;51
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.01.1974;122
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.01.1974;201
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.01.1974;214
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.01.1974;92
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.01.1974;61
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.01.1974;153
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.01.1974;193
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.01.1974;175
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.01.1974;180
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.01.1974;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.01.1974;106
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.01.1974;166
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.01.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.01.1974;50
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.01.1974;97
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.02.1974;122
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.02.1974;159
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.02.1974;105
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.02.1974;156
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.02.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.02.1974;196
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.02.1974;140
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.02.1974;153
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.02.1974;145
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.02.1974;82
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.02.1974;90
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.02.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.02.1974;204
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.02.1974;243
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.02.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.02.1974;39
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.02.1974;187
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.02.1974;259
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.02.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.02.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.02.1974;306
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.02.1974;229
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.02.1974;100
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.02.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.02.1974;212
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.02.1974;76
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.02.1974;172
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.02.1974;264
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.03.1974;222
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.03.1974;352
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.03.1974;169
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.03.1974;327
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.03.1974;269
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.03.1974;238
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.03.1974;267
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.03.1974;330
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.03.1974;348
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.03.1974;323
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.03.1974;269
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.03.1974;183
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.03.1974;185
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.03.1974;151
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.03.1974;126
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.03.1974;89
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.03.1974;116
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.03.1974;151
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.03.1974;135
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.03.1974;85
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.03.1974;150
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.03.1974;148
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.03.1974;89
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.03.1974;146
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.03.1974;225
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.03.1974;134
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.03.1974;95
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.03.1974;124
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.03.1974;51
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.03.1974;50
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.03.1974;190
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.04.1974;201
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.04.1974;261
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.04.1974;90
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.04.1974;230
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.04.1974;114
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.04.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.04.1974;233
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.04.1974;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.04.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.04.1974;222
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.04.1974;195
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.04.1974;307
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.04.1974;114
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.04.1974;151
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.04.1974;148
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.04.1974;134
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.04.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.04.1974;175
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.04.1974;229
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.04.1974;185
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.04.1974;330
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.04.1974;327
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.04.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.04.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.04.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.04.1974;188
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.04.1974;169
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.04.1974;217
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.04.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.04.1974;443
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.05.1974;175
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.05.1974;82
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.05.1974;145
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.05.1974;193
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.05.1974;145
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.05.1974;116
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.05.1974;97
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.05.1974;84
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.05.1974;109
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.05.1974;190
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.05.1974;61
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.05.1974;119
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.05.1974;114
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.05.1974;224
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.05.1974;185
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.05.1974;150
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.05.1974;241
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.05.1974;211
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.05.1974;159
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.05.1974;140
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.05.1974;114
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.05.1974;68
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.05.1974;77
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.05.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.05.1974;146
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.05.1974;137
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.05.1974;97
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.05.1974;106
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.05.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.05.1974;245
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.05.1974;126
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.06.1974;71
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.06.1974;121
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.06.1974;105
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.06.1974;151
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.06.1974;222
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.06.1974;274
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.06.1974;257
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.06.1974;219
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.06.1974;298
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.06.1974;183
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.06.1974;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.06.1974;80
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.06.1974;116
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.06.1974;129
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.06.1974;95
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.06.1974;68
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.06.1974;89
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.06.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.06.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.06.1974;126
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.06.1974;134
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.06.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.06.1974;142
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.06.1974;35
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.06.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.06.1974;93
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.06.1974;74
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.06.1974;34
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.06.1974;130
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.06.1974;129
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.07.1974;179
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.07.1974;245
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.07.1974;238
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.07.1974;114
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.07.1974;56
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.07.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.07.1974;182
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.07.1974;201
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.07.1974;230
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.07.1974;232
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.07.1974;180
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.07.1974;206
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.07.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.07.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.07.1974;79
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.07.1974;82
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.07.1974;142
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.07.1974;185
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.07.1974;190
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.07.1974;126
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.07.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.07.1974;93
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.07.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.07.1974;122
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.07.1974;154
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.07.1974;190
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.07.1974;167
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.07.1974;190
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.07.1974;201
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.07.1974;188
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.07.1974;161
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.08.1974;146
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.08.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.08.1974;171
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.08.1974;185
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.08.1974;187
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.08.1974;196
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.08.1974;261
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.08.1974;296
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.08.1974;299
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.08.1974;179
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.08.1974;169
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.08.1974;163
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.08.1974;183
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.08.1974;177
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.08.1974;122
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.08.1974;230
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.08.1974;222
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.08.1974;196
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.08.1974;183
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.08.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.08.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.08.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.08.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.08.1974;95
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.08.1974;92
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.08.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.08.1974;169
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.08.1974;238
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.08.1974;233
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.09.1974;227
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.09.1974;278
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.09.1974;77
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.09.1974;187
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.09.1974;156
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.09.1974;127
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.09.1974;89
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.09.1974;105
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.09.1974;111
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.09.1974;63
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.09.1974;180
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.09.1974;222
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.09.1974;243
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.09.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.09.1974;92
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.09.1974;108
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.09.1974;146
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.09.1974;84
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.09.1974;143
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.09.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.09.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.09.1974;109
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.09.1974;182
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.09.1974;153
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.09.1974;71
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.09.1974;132
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.09.1974;68
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.09.1974;143
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.09.1974;119
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.09.1974;84
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;01.10.1974;84
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;02.10.1974;68
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;03.10.1974;89
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;04.10.1974;124
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;05.10.1974;127
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;06.10.1974;106
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;07.10.1974;74
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;08.10.1974;74
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;09.10.1974;39
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;10.10.1974;34
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;11.10.1974;101
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;12.10.1974;129
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;13.10.1974;95
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;14.10.1974;116
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;15.10.1974;167
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;16.10.1974;151
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;17.10.1974;47
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;18.10.1974;42
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;19.10.1974;37
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;20.10.1974;50
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;21.10.1974;53
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;22.10.1974;100
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;23.10.1974;117
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;24.10.1974;103
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;25.10.1974;77
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;26.10.1974;166
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;27.10.1974;164
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;28.10.1974;92
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;29.10.1974;122
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;30.10.1974;225
USC00415721;MCCOOK, TX US;26,5650;-98,1236;67,1;31.10.1974;277
