STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.05.1950;188
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.05.1950;301
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.05.1950;114
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.05.1950;114
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.05.1950;159
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.05.1950;108
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.05.1950;251
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.05.1950;241
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.05.1950;164
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.05.1950;243
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.05.1950;150
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.05.1950;158
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.05.1950;240
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.05.1950;126
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;31.05.1950;111
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.06.1950;306
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.06.1950;264
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.06.1950;193
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.06.1950;203
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.06.1950;179
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.06.1950;85
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.06.1950;241
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.06.1950;264
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.06.1950;193
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.06.1950;175
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.06.1950;335
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.06.1950;259
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.06.1950;241
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.06.1950;518
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.06.1950;349
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.06.1950;349
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.06.1950;301
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.06.1950;222
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.06.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.06.1950;251
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.06.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.06.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.06.1950;187
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.06.1950;196
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.06.1950;177
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.06.1950;153
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.06.1950;206
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.07.1950;106
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;02.07.1950;174
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.07.1950;204
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.07.1950;211
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.07.1950;204
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.07.1950;135
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.07.1950;137
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.07.1950;72
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.07.1950;179
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.07.1950;177
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.07.1950;126
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.07.1950;119
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.07.1950;135
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.07.1950;187
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.07.1950;114
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.07.1950;241
