STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.06.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.06.1979;105
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.06.1979;97
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.06.1979;69
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.06.1979;127
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.06.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.06.1979;148
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.07.1979;208
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.07.1979;293
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.07.1979;261
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.07.1979;264
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.07.1979;201
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.07.1979;201
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.07.1979;127
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.07.1979;113
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.07.1979;148
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.07.1979;148
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.07.1979;90
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.07.1979;97
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.07.1979;166
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.07.1979;198
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.07.1979;214
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.07.1979;196
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.07.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.07.1979;105
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.07.1979;103
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.07.1979;98
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.07.1979;48
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.07.1979;72
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.07.1979;100
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.07.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.07.1979;92
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.07.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.07.1979;156
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.07.1979;145
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.07.1979;211
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.07.1979;253
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.07.1979;277
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.08.1979;129
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.08.1979;82
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.08.1979;203
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.08.1979;166
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.08.1979;163
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.08.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.08.1979;103
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.08.1979;100
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.08.1979;124
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.08.1979;179
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.08.1979;138
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.08.1979;76
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.08.1979;82
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.08.1979;172
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.08.1979;171
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.08.1979;103
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.08.1979;97
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.08.1979;137
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.08.1979;166
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.08.1979;183
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.08.1979;163
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.08.1979;148
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.08.1979;154
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.08.1979;66
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.08.1979;85
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.08.1979;61
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.08.1979;151
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.08.1979;135
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.08.1979;159
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.08.1979;143
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.08.1979;93
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.09.1979;109
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.09.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.09.1979;89
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.09.1979;74
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.09.1979;103
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.09.1979;93
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.09.1979;72
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.09.1979;89
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.09.1979;95
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.09.1979;90
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.09.1979;66
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.09.1979;90
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.09.1979;77
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.09.1979;187
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.09.1979;175
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.09.1979;76
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.09.1979;76
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.09.1979;71
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.09.1979;72
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.09.1979;77
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.09.1979;126
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.09.1979;74
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.09.1979;80
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.09.1979;127
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.09.1979;116
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.09.1979;51
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.09.1979;79
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.09.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.09.1979;167
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.09.1979;69
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.10.1979;100
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.10.1979;116
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.10.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.10.1979;166
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.10.1979;95
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.10.1979;179
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.10.1979;105
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.10.1979;296
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.10.1979;299
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.10.1979;237
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.10.1979;142
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.10.1979;145
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.10.1979;208
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.10.1979;179
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.10.1979;200
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.10.1979;217
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.10.1979;163
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.10.1979;164
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.10.1979;277
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.10.1979;348
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.10.1979;364
