STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TOBS
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.09.1953;19,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.09.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.09.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.09.1953;22,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.09.1953;23,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.09.1953;26,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.09.1953;18,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.09.1953;19,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.09.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.09.1953;24,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.09.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.09.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.09.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.09.1953;25
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.09.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.10.1953;22,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.10.1953;25,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.10.1953;25,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.10.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.10.1953;15
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.10.1953;16,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.10.1953;11,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.10.1953;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.10.1953;13,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.10.1953;14,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.10.1953;19,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.10.1953;18,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.10.1953;19,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.10.1953;20,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.10.1953;22,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.10.1953;20,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.10.1953;17,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.10.1953;17,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.10.1953;20,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.10.1953;19,4
